ID,NickName,Name,Country
22302.0,empathy,Lucy 'empathy' Verkaik,United States
23059.0,lisa,Lisa 'lisa' Nguyen,United States
23060.0,abby,Abigail 'abby' Deters,United States
21961.0,mira,Mira 'mira' Luna,United States
23391.0,fawx,Lydia 'Fawx' Dalton,United States
23392.0,kate,Kate 'Kate' Toth,Canada
23390.0,chigen,Casey 'chigen' Glerb,Hong Kong
22970.0,daria,Daria 'daria' Anokhina,Ukraine
21793.0,kaoday,Coline 'Kaoday' Le Floc'h,France
8850.0,goosebreeder,Mounira 'GooseBreeder' Dobie,Canada
22066.0,madss,Marissa 'madss' Dasta,United States
18641.0,bibiahn,Vivienne 'BiBiAhn' Quach,Australia
21732.0,uhkelsie,Kelsie 'uhKelsie' Click,United States
21761.0,kati,Katiucia 'kati' da Cruz Godinho,Brazil
22233.0,n4mie,Karina 'n4mie' Mazakina,Brazil
23065.0,vii,Victoria 'Vii' Da Cruz Pereira,Brazil
21759.0,armk4m,Camila 'armk4m' Armesto,Argentina
22839.0,lulitenz,Lucia 'lulitenz' Dubra,Argentina
16343.0,khizha,Julieta 'khizha' Grillia,Argentina
19142.0,chjna,Evelin 'chjna' Acuña,Argentina
19998.0,regiane,Regiane 'REGIANE' Santos,Brazil
21738.0,ferzy,Fernanda 'ferzy' Adames,Brazil
21737.0,mizzy,Ester 'MIZZY' Cardoso,Brazil
16341.0,gabi,Gabriela 'GaBi' Maldonado,Brazil
17288.0,izaa,Izabella 'izaa' Galle,Brazil
21219.0,kaah,Karina 'kaah' Takahashi,Brazil
20503.0,annaex,Ana 'annaEX' Carolina Dias,Brazil
11872.0,gabs,Gabriela 'gabs' Freindorfer,Brazil
21802.0,mari,Mariana 'mari' Preste,Brazil
21758.0,samys,Samara 'Samys' Ferreira,Brazil
20501.0,bokor,Gabriela 'bokor' Bokor,Brazil
22232.0,s1non,Amanda 's1non' Paulino,Brazil
22632.0,yodinha2k,Isadora 'yodinha2k' Zago,Brazil
9271.0,slowi,Olli 'sLowi' Pitkänen,Finland
11283.0,ottond,Otto 'ottoNd' Sihvo,Finland
9818.0,uli,Samu 'uli' Leirilaakso,Finland
20625.0,banjo,Matias 'Banjo' Kivistö,Finland
20593.0,airax,Jussi 'Airax' Airaksinen,Finland
19290.0,voltera,Samuel 'voltera' Rodrigues,Brazil
18610.0,detr0ittj,Patrick 'detr0ittJ' Carvalho,Brazil
20083.0,ninjaz,Icaro 'ninjaZ' Cavalari,Brazil
20219.0,xns,Enzo 'xns' Henrique,Brazil
16831.0,w1,William 'w1' Almasan,Brazil
19973.0,roz,Guilherme 'roz' Pureza,Brazil
21099.0,bsd,Lucas 'bsd' Luan,Brazil
20027.0,sunday,Gabriel 'suNday' Thomaz,Brazil
19275.0,lealzinho,Lucas 'lealziNho' Leal,Brazil
22125.0,lich,Erick 'Lich' Barros,Brazil
20457.0,potya,Yelena 'Potya' Nepomnyachshaya,Kazakhstan
22027.0,miu-u,Samal 'miu_u' Begaliyeva,Kazakhstan
22092.0,unknxwn,Ksenia 'unknxwn' Lobanova,Russia
23251.0,deylary,Anastasia 'Deylary' Pastukhova,Russia
23505.0,irbitka,Tamilla 'irbitka' Bashirova,Azerbaijan
21796.0,qiyarah,Kiara 'Qiyarah' Janssen,Netherlands
18783.0,jenkon,Jennica 'jenkon' Sjögren,Sweden
21798.0,nayomy,Naomi 'Nayomy' Janssen,Netherlands
21849.0,astra,Mayline-Joy 'ASTRA' Champliaud,France
23090.0,aim,Mia 'aiM' Cooper,United Kingdom
13718.0,birdfromsky,Thomas 'birdfromsky' Due-Frederiksen,Denmark
10264.0,niko,Nikolaj 'niko' Kristensen,Denmark
14929.0,jdc,Jon 'JDC' de Castro,Germany
7266.0,syrson,Florian 'syrsoN' Rische,Germany
21163.0,susp,Tim 'susp' Ångström,Sweden
12758.0,ana,Ana 'ANa' Dumbravă,Romania
16497.0,tory,Victoria 'tory' Kazieva,Russia
1572.0,vilga,Ksenia 'vilga' Kluenkova,Russia
21756.0,kat,Katarína 'Kat' Vašková,Slovakia
18775.0,twenty3,Alexandra 'twenty3' Timonina,Russia
22028.0,margo,Margarita 'Margo' Ilyina,Russia
22933.0,ayaka,Anna 'ayaka' Trofimova,Russia
22934.0,meo,Christina 'meo' Gnezdilova,Russia
22026.0,katherine,Ekaterina 'Katherine' Repyova,Russia
23306.0,amore,Alina 'amore' Sergacheva,Russia
9984.0,missy,Halat 'Missy' Naby,Netherlands
22295.0,manka,Oleksandra 'manka' Kruspe,Ukraine
23050.0,waldee,Lotta 'Waldee' Liesmala,Finland
21795.0,oxycet,Tude 'oxycet' Gürsoy ,Turkey
23051.0,milo,Milona 'miLo' Tiainen,Finland
15831.0,d7,Marta 'D7' Asensio,Portugal
22871.0,pauliiee,Paulie 'pauliiee' Barazani,Israel
20166.0,aida,Aida 'Aida' Simão,Portugal
16764.0,zana,Ana 'Zana' Queiroz,Portugal
20165.0,jennyr,Jennifer 'JennyR' Irina Brea Rodriguez,Spain
17585.0,b4rtin,Bruno 'b4rtiN' Câmara,Brazil
18743.0,nython,Gabriel 'nython' Lino,Brazil
9483.0,destiny,Lucas 'DeStiNy' Bullo,Brazil
21288.0,venomzera,Carlos 'venomzera' Eduardo,Brazil
16817.0,hardzao,Wesley 'hardzao' Lopes,Brazil
12074.0,restikk,Genaro 'restikk' Hokama,Argentina
21169.0,righi,Sebastian 'righi' Righi,Argentina
17866.0,predi,Matias 'PREDI' Prediger,Argentina
20011.0,bichop,Marcos 'bichop' Bianchi,Argentina
21914.0,nasher,Matias 'nasher' Muniz,Uruguay
13239.0,qikert,Alexey 'Qikert' Golubev,Kazakhstan
14176.0,misutaaa,Kévin 'misutaaa' Rabier,France
19015.0,bymas,Aurimas 'Bymas' Pipiras,Lithuania
5388.0,rallen,Karol 'rallen' Rodowicz,Poland
7996.0,cruc1al,Joey 'CRUC1AL' Steusel,Netherlands
12591.0,sterling,Euan 'sterling' Moore,New Zealand
12872.0,apocdud,Tom 'apocdud' Henry,Australia
11162.0,hatz,Jordan 'Hatz' Bajic,Australia
20244.0,savage,James 'SaVage' Savage,Australia
15385.0,kaluber,Kalin 'KalubeR' Erenditsov,Bulgaria
15369.0,redstar,Hristiyan 'REDSTAR' Pironkov,Bulgaria
8917.0,niki1,Nikolay 'niki1' Pantaleev,Bulgaria
13466.0,dennyslaw,Denislav 'dennyslaw' Dimitrov,Bulgaria
14380.0,patrick,Ivan 'Patrick' Ivanov,Bulgaria
21142.0,masked,Bartek 'mASKED' Trybuła,Poland
20582.0,kiyo,Antony 'Kiyo' Frilingos,Greece
18738.0,roflko,James 'Roflko' Lytras,Australia
23230.0,lucas222,Lucas 'lucas222' Dale,Australia
21293.0,sunshinez,Tsz 'sunshinez' Yu Song,Hong Kong
21376.0,bebest,Chuxiang 'bebest' Zhou,China
18447.0,dssj,Timur 'DSSj' Abdullin,Uzbekistan
19703.0,ryujin,Boris 'Ryujin' Kim,Uzbekistan
21369.0,1nvisiblee,Danila '1NVISIBLEE' Simagin,Russia
21363.0,shg,Artem 'shg' Shaginyan,Russia
21361.0,hurtslxrd,Renat 'hurtslxrd' Saparov,Belarus
19808.0,tn1r,Andrey 'tN1R' Tatarinovich,Belarus
20709.0,r3salt,Evgeny 'r3salt' Frolov,Russia
17011.0,shalfey,Aleksandr 'shalfey' Marenov,Russia
21431.0,sstinix,Dmitry 'sstiNiX' Khlebnikov,Russia
21387.0,gokushima,Erkhan 'gokushima' Bagynanov,Russia
9102.0,sico,Simon 'Sico' Williams,New Zealand
10588.0,liazz,Jay 'Liazz' Tregillgas,Australia
11139.0,alistair,Alistair 'aliStair' Johnston,Australia
11140.0,ins,Joshua 'INS' Potter,Australia
17384.0,vexite,Declan 'Vexite' Portelli,Australia
15662.0,zorte,Aleksandr 'zorte' Zagodyrenko,Russia
22039.0,danistzz,Danil 'danistzz' Roslyakov,Russia
16921.0,nafany,Vladislav 'nafany' Gorshkov,Russia
19920.0,kair0n,Aleksandr 'KaiR0N-' Anashkin,Russia
18506.0,s1ren,Pavel 's1ren' Ogloblin,Russia
630.0,mutiris,Christopher 'MUTiRiS' Fernandes,Portugal
2241.0,roman,Ricardo 'roman' Oliveira,Portugal
20462.0,story,João 'story' Vieira,Portugal
20464.0,ewjerkz,Michel 'ewjerkz' Pinto,Portugal
20465.0,arrozdoce,Rafael 'arrozdoce' Wing,Portugal
7716.0,chopper,Leonid 'chopper' Vishnyakov,Russia
18317.0,magixx,Boris 'magixx' Vorobiev,Russia
21167.0,donk,Danil 'donk' Kryshkovets,Russia
20423.0,zont1x,Myroslav 'zont1x' Plakhotia,Ukraine
21348.0,artfr0st,Artem 'ArtFr0st' Kharitonov,Russia
20281.0,darchevile,Wojciech 'darchevile' Klęba,Poland
17918.0,nosrac,Carson 'nosraC' O'Reilly,United States
10892.0,marke,Edgar 'MarKE' Maldonado,Mexico
16546.0,cynic,David 'cynic' Polster,United States
16647.0,bwills,Brendan 'Bwills' Williams,United States
9571.0,cj,Christopher 'cJ' Jones,United States
14494.0,junior,Paytyn 'junior' Johnson,United States
18838.0,hext,Jadan 'HexT' Postma,Canada
17929.0,walco,Colby 'Walco' Walsh,Canada
20333.0,jeorge,Jeorge 'Jeorge'  Endicott,United States
8735.0,autimatic,Timothy 'autimatic' Ta,United States
13250.0,ben1337,Ben 'ben1337' Smith,United States
15090.0,pwnalone,Josh 'PwnAlone' Pigue,United States
19705.0,chop,Connor 'chop' Sullivan,United States
21723.0,spek,William 'spek' Smith,United States
22069.0,grizz,Adam 'Grizz' Golden,United States
20897.0,matios,João 'matios' Guedes,Brazil
14390.0,wood7,Adriano 'WOOD7' Cerato,Brazil
17181.0,naitte,João 'naitte' Maia,Brazil
21915.0,r1see,Nicolas 'r1see' Kubitza,Brazil
14394.0,tuurtle,Matheus 'Tuurtle' Anhaia,Brazil
19985.0,nacho,Ignacio 'nacho' Rodriguez,Argentina
15687.0,christo,Thomas 'christo' Navales,Argentina
12094.0,1962,Gabriel '1962' Sinopoli,Argentina
20690.0,zock,Mauro 'zock' Da Silva,Uruguay
18554.0,tom1jed,Tomas 'tom1jed' Rivero,Argentina
20895.0,mercury,Jingxiang 'Mercury' Wang,China
21621.0,moseyuh,Qianhao 'Moseyuh' Chen,China
8600.0,advent,Zhuo 'advent' Liang,China
19645.0,jamyoung,Yi 'JamYoung' Yang,China
8950.0,kaze,Andrew 'kaze' Khong,Malaysia
14736.0,dgt,Franco 'dgt' Garcia,Uruguay
12092.0,max,Maximiliano 'max' Gonzalez,Uruguay
19869.0,try,Santino 'try' Rigal,Argentina
20607.0,buda,Nicolás 'buda' Kramer,Argentina
18865.0,dav1deus,David 'dav1deuS' Tapia Maldonado,Chile
15778.0,sener1,Sener 'SENER1' Mahmuti,Kosovo
17147.0,juanflatroo,Flatron 'juanflatroo' Halimi,Kosovo
18120.0,sinnopsyy,Dionis 'sinnopsyy' Budeci,Kosovo
19725.0,gxx,Genc 'gxx-' Kolgeci,Kosovo
12708.0,rigon,Rigon 'rigoN' Gashi,Switzerland
13281.0,el1an,Aleksei 'El1an' Gusev,Russia
7590.0,mupzg,Nicolaj 'mupzG' Djurhus,Denmark
2799.0,bubble,Kamen 'bubble' Kostadinov,Bulgaria
14055.0,propleh,Dmitriy 'propleh' Senigov,Russia
20363.0,joel,Joel 'joel' Holmlund,Sweden
9895.0,mertz,Daniel 'mertz' Mertz,Denmark
7383.0,zqks,Caio 'zqkS' Fonseca,Brazil
17225.0,vla,Victor 'vLa' Luiz,Brazil
22109.0,vinaabeast,Vinicius 'vinaabEAST' Santos,Brazil
7382.0,steel,Lucas 'steel' Lopes,Brazil
22613.0,huasopeek,Matias 'HUASOPEEK' Ibañez Hernandez,Chile
23529.0,turboxgirl,Adelina 'turboxgirl' Turbo,Russia
7998.0,s1mple,Oleksandr 's1mple' Kostyliev,Ukraine
9816.0,aleksib,Aleksi 'Aleksib' Virolainen,Finland
14759.0,im,Mihai 'iM' Ivan,Romania
18987.0,b1t,Valeriy 'b1t' Vakhovskiy,Ukraine
19206.0,jl,Justinas 'jL' Lekavicius,Lithuania
8183.0,rain,Håvard 'rain' Nygaard,Norway
18053.0,broky,Helvijs 'broky' Saukants,Latvia
10394.0,twistzz,Russel 'Twistzz' Van Dulken,Canada
11816.0,ropz,Robin 'ropz' Kool,Estonia
429.0,karrigan,Finn 'karrigan' Andersen,Denmark
18125.0,zks,Aleksi 'zks' Nissinen,Finland
18643.0,sm1llee,Joona 'Sm1llee' Holmström,Finland
695.0,allu,Aleksi 'allu' Jalli,Finland
19996.0,jelo,Joel 'Jelo' Lentonen,Finland
20594.0,jerppa,Jere 'Jerppa' Määttä,Finland
15071.0,interz,Timofey 'interz' Yakushin,Russia
284.0,jackz,Audric 'JACKZ' Jug,France
9031.0,valde,Valdemar 'valde' Bjørn Vangså,Denmark
18571.0,cypher,Cai 'CYPHER' Watson,United Kingdom
21113.0,modo,Mădălin-Andrei 'MoDo' Mirea,Romania
19677.0,kyxsan,Damjan 'kyxsan' Stoilkovski,North Macedonia
18790.0,cacanito,Aleksandar 'CacaNito' Kjulukoski,North Macedonia
8248.0,jkaem,Joakim 'jkaem' Myrbostad,Norway
6904.0,styko,Martin 'STYKO' Styk,Slovakia
13670.0,nawwk,Tim 'nawwk' Jonasson,Sweden
15762.0,ember,Garvit 'EmbeR' Nehra,India
19563.0,clouda,Piyush 'clouda' Kalwania,India
21601.0,crazy-gamer,Hrishikesh 'Crazy_Gamer' Shenoy,India
23429.0,ph1nnn,Aakash 'Ph1NNN' Bose,India
23430.0,rev3nnnn,Parijat 'reV3nnnn' Banerjee,India
23324.0,cyclonef,Vishwesh 'CycloneF' Waradkar,India
23327.0,elv1s,Elvis 'ELV1S' Eric,India
23422.0,n1kace,Nikhil 'N1kace' Kathe,India
19133.0,rossi,Kiran 'Rossi' R.,India
16091.0,spawn,Jaspreet 'SpawN' Singh,India
22473.0,qlocuu,Konrad 'Qlocuu' Klocek,Poland
22475.0,nestee,Jakub 'nestee' Lempart,Poland
22474.0,polo,Jan 'POLO' Polak,Poland
18979.0,prism,Wojciech 'Prism' Zięba,Poland
22008.0,swiz,Oliwier 'swiz' Janus,Poland
22270.0,babs,Bruna 'Babs' Nycoly,Brazil
16340.0,bizinha,Bruna 'bizinha' Marvila,Brazil
21734.0,arkynha,Luana 'Arkynha' Archanjo,Brazil
23528.0,croma,Ana 'croma' Vitória,Brazil
18839.0,pwny,Josh 'pwny' VanGorder,United States
13230.0,motm,Ian 'motm' Hardy,United States
16811.0,mistem,Gareth 'MisteM' Ries,South Africa
19887.0,makzwell,Max 'Makzwell' Sparrey,United States
20572.0,kmrn,Kamron 'kmrn' Manii,United States
18761.0,viz,Wesley 'viz' Harris,United States
19711.0,snav,Wyatt 'snav' Phillippi,United States
19710.0,dare,Derek 'dare' Brown,United States
20213.0,intra,Fern 'intra' Hak,United States
21058.0,fr3nk1e,Tianyi 'Fr3nk1e' He,China
22152.0,project90,Dongfeng 'Project90' Liu,China
17930.0,wiz,Jerric 'wiz' Jiang,United States
17353.0,cxzi,Danny 'cxzi' Strzelczyk,United States
14619.0,infinite,Gage 'Infinite' Green,United States
8507.0,stanislaw,Peter 'stanislaw' Jarguz,Canada
21665.0,jba,Josh 'JBa' Barutt,United States
17768.0,hechtikal,Henric 'hechtikal' Ohlund,Sweden
20411.0,zeak,Zeid 'zeak' Gaatur,Sweden
16734.0,dz,Dennis 'dZ' Zetterlund,Sweden
20437.0,brillo,David 'Brillo' Lehrman,Sweden
22756.0,treckiz,Oskar 'treckiz' Karlsson,Sweden
21380.0,ojay,Oliver 'oJay' Damm Jensen,Denmark
11105.0,kaspara,Kasper 'Kaspara' Mikkelsen,Denmark
23146.0,debre,Mads 'DEBRE' Ryttersgaard Stabel,Denmark
23527.0,kell3r,Magnus 'Kell3r' Keller,Denmark
23526.0,rollo,Hector 'Rollo' From Petersen,Denmark
9219.0,felps,João 'felps' Vasconcellos,Brazil
8568.0,boltz,Ricardo 'boltz' Prass,Brazil
12822.0,vini,Vinicius 'VINI' Figueiredo,Brazil
17861.0,jota,Jhonatan 'JOTA' Willian,Brazil
8565.0,hen1,Henrique 'HEN1' Teles,Brazil
9115.0,dexter,Christopher 'dexter' Nong,Australia
19926.0,afro,Aurélien 'afro' Drapier,France
18462.0,mezii,William 'mezii' Merriman,United Kingdom
14419.0,roej,Fredrik 'roeJ' Jørgensen,Denmark
7528.0,krimz,Freddy 'KRIMZ' Johansson,Sweden
17378.0,reck,Ethan 'reck' Serrano,United States
16599.0,swisher,Michael 'Swisher' Schmid,United States
15349.0,mankz,Marcus 'maNkz' Kjeldsen,Denmark
12937.0,wolfy,Adam 'WolfY' Andersson,United States
11617.0,malbsmd,Mario 'malbsMd' Samayoa,Guatemala
20238.0,viridian,Eddie 'viridian' Azzi,Australia
13170.0,kwezz,Oliver 'kwezz' Rasmussen,Denmark
13843.0,lucky,Philip 'Lucky' Ewald,Denmark
16723.0,cabbi,Casper 'Cabbi' Jensen,Denmark
20417.0,anlelele,Anton 'Anlelele' Huynh,Denmark
16731.0,iceberg,Oliver 'IceBerg' Berg,Denmark
10827.0,prt,Matheus 'prt' Scuvero,Brazil
10818.0,idk,Victor 'iDk' Torraca,Brazil
17553.0,pesadelo,Matheus 'pesadelo' Panisset,Brazil
2529.0,maluk3,Pedro 'Maluk3' Campos,Brazil
23504.0,nks,Nikolas 'nks' Jacumel,Brazil
13669.0,jackinho,Jack 'Jackinho' Ström Mattsson,Sweden
10784.0,rusty,Alfred 'RuStY' Karlsson,Sweden
20119.0,nilo,Linus 'nilo' Bergman,Sweden
20878.0,adamb,Adam 'adamb' Ångström,Sweden
14217.0,hns,Hannes 'hns' Johansson,Sweden
20268.0,atarax1a,Joaquin 'atarax1a' Biglieri,Argentina
17997.0,lenci,Nicolás 'lenci' Lencinas,Argentina
20553.0,relentless,Santiago 'relentless' Barchiesi,Argentina
19086.0,pavv,Matias 'pavv' Pavón,Argentina
19872.0,bk1,Nicolas 'BK1' Cespedes,Argentina
18072.0,torzsi,Ádám 'torzsi' Torzsás,Hungary
20312.0,xertion,Dorian 'xertioN' Berman,Israel
18850.0,jimpphat,Jimi 'Jimpphat' Salo,Finland
9960.0,frozen,David 'frozen' Čerňanský,Slovakia
16820.0,siuhy,Kamil 'siuhy' Szkaradek,Poland
22702.0,cej0t,Jan 'cej0t' Dyl,Poland
19674.0,maki,Marko 'Maki' Mijatović,Croatia
19675.0,ego,Gabrijel 'Šego' Šego,Croatia
16548.0,chanky,Bogdan 'CHANKY' Șerban,Romania
18993.0,jkxy,Jan 'jkXy' Konečnik,Slovenia
21510.0,n0r1,Dragos 'N0R1' Negrea,Romania
12793.0,th0r,Þorsteinn 'TH0R' Friðfinnsson,Iceland
13457.0,stebbic0c0,Stefán 'stebbiC0C0' Guðjónsson,Iceland
13131.0,eddezennn,Edvard 'EddezeNNN' Heimisson,Iceland
23119.0,pandaz,Ásmundur 'PANDAZ' Viggósson,Iceland
23120.0,ravle,Elvar 'RavlE ' Orri Arnarsson,Iceland
17305.0,finigan,Vladislav 'FinigaN' Usov,Russia
22471.0,xielo,Vladislav 'xiELO' Lysov,Russia
16415.0,supra,Anton 'supra' Tšernobai,Estonia
20948.0,lov1kus,Daniil 'lov1kus' Nikitin,Russia
23468.0,resoluxe,Vladimir 'ResoLuxe' Kihaioglo,Moldova
18226.0,drobnyy,Anton 'Drobnyy' Drobny,Ukraine
23132.0,laym,Mykola 'LAYM' Shepelev,Ukraine
23351.0,esphirion,Oleksandr 'Esphirion' Laptiev,Ukraine
23396.0,yadd,Bohdan 'YADD' Reshetniak,Ukraine
23395.0,pra7,Danil 'PRA7' Lygovik,Israel
16718.0,fessor,Frederik 'Fessor' Sørensen,Denmark
20033.0,maze,Mikkel 'Maze' Sparvath,Denmark
20236.0,nexar,Blade 'nexar' Garrick,Australia
18812.0,s1rva,Veeti 'S1rva' Sirva,Finland
20734.0,juissi,Youssef 'juissi' Adam,Finland
21815.0,podi,Paavo 'podi' Heiskanen,Finland
21233.0,myltsi,Ville 'myltsi' Vilkman,Finland
18848.0,henu,Henri 'HENU' Ylilehto,Finland
20061.0,fez,Emil 'fez' Kristensen,Denmark
11258.0,fr0slev,Magnus 'fr0slev' Frøslev,Denmark
19038.0,pr1me,Mathias 'PR1mE' Carlsen,Denmark
10961.0,kristou,Kristoffer 'Kristou' Aamand,Denmark
23401.0,mango,Kim 'mAnGo' Larsen,Denmark
7965.0,larsen,Sebastian 'larsen' Larsen,Denmark
11013.0,thamlike,Jacob 'thamlike' Holm,Denmark
23039.0,logz,Oliver 'logz' Nørgaard Borresen,Denmark
15540.0,wagnr,Frederik 'wAGNR' Christiansen,Denmark
14242.0,vster,Christian 'Vster' Vestergaard,Denmark
21855.0,neo,Charles 'neo' Worthington,Australia
20513.0,drewtheshrew,Drew 'Drewtheshrew' Lamb,United States
21670.0,gonzo,James 'Gonzo' Madden,United States
20330.0,jsfeltner,Justin 'jsfeltner' Feltner,United States
20514.0,bootylord,Kaid 'bootylord' Miller,United States
21241.0,penguin,Mohamed 'Penguin' Algadir,United States
15920.0,kurg4n,Matheus 'kurg4n' Dantas,Brazil
22019.0,gh,Guilherme 'gh' Ramires,Brazil
22890.0,buhnny,Anna 'buhnny' Cheung,United States
16835.0,ponter,Gabriel 'ponter' Amaral,Brazil
22647.0,jad0r1x,Heorgii 'Jad0R1x' Moskalenko ,Ukraine
7253.0,steel,Joshua 'steel' Nissan,Canada
8711.0,sonic,Aran 'Sonic' Groesbeek,South Africa
20215.0,umar,Umar 'Umar' Qaiser,United States
21620.0,nicx,Nick 'nicx' Lee,United States
22746.0,summy,Owen 'SummY' Mustard,United Kingdom
23044.0,gux,Agustin 'gux' Rivero,Argentina
20288.0,debo,Oliver 'debo' Hallel,Sweden
8555.0,jayzar,Aleksandar 'jayzaR' Zarkovic,Sweden
20375.0,virree,Victor 'virree' Bäckström,Sweden
20223.0,ludwig,Ludwig 'Ludwig' Eriksson,Sweden
18899.0,saasinho,Johann 'Saasinho' Saasen,Norway
13882.0,sickta,Markus 'Sickta' Jan Martinonis,Estonia
20299.0,brzer,Benjamin 'brzer' Jensen,Denmark
20826.0,l0rd-dll,Alexandru 'l0rd-dll' Băicianu,Romania
22060.0,delle,Jonathan 'delle' Ahlstedt,Sweden
22866.0,jboen,Jason 'JBOEN' Boe Nielsen,Denmark
10938.0,kir,Andreas 'kiR' Kirstein,Denmark
21773.0,ansg1,Richart 'ANSG1' Saleela Nielsen,Denmark
21199.0,mistr,Mikkel 'MistR' Thomsen,Denmark
21036.0,krok,Emil 'kroK' Wiedemann,Denmark
16861.0,swicher,Denis 'swicher' Baranov,Estonia
10981.0,mantuu,Mateusz 'mantuu' Wilczewski,Poland
19899.0,krimbo,Karim 'Krimbo' Moussa,Germany
5794.0,tabsen,Johannes 'tabseN' Wodarz,Germany
19284.0,prosus,David 'prosus' Hesse,Germany
20104.0,s1n,Elias 's1n' Stein,Germany
16080.0,dycha,Paweł 'dycha' Dycha,Poland
11777.0,maden,Pavle 'Maden' Bošković,Montenegro
922.0,snappi,Marco 'Snappi' Pfeiffer,Denmark
19164.0,sunpayus,Alvaro 'SunPayus' Garcia,Spain
9436.0,nertz,Guy 'NertZ' Iluz,Israel
23133.0,v1,Vitalii 'V1' Zholdak,Ukraine
23131.0,worldbreak3r,David 'WorldBreak3r' Konstantinov,Israel
19817.0,s0und,Alexandru 's0und' Ștefan,Romania
17116.0,ragga,Cosmin 'ragga' Teodorescu,Romania
19167.0,smekk,Cristi 'smekk-' Flutur,Romania
1206.0,btn,Cătălin-Ionuț 'BTN' Stănescu,Romania
9626.0,xellow,Adrian 'XELLOW' Guță,Romania
8371.0,alex,Alejandro 'alex' Masanet,Spain
9254.0,mopoz,Alejandro 'mopoz' Fernández-Quejo Cano,Spain
21239.0,martinez,Antonio 'Martinez' Martinez,Spain
8998.0,just,Tiago 'JUST' Moura,Portugal
19698.0,adams,Adam 'adamS' Marian,Romania
21014.0,ag1l,André 'Ag1l' Gil,Portugal
16102.0,nopeej,Filipe 'NOPEEJ' Dias,Portugal
21136.0,shr,José 'Shr' Gil,Portugal
11205.0,stadodo,Renato 'stadodo' Gonçalves,Portugal
15885.0,pr,Paulo 'pr' Silva,Portugal
20482.0,kursy,Jeremy 'Kursy' Gast,France
11492.0,noisia,Alec 'Noisia' Gulabovski,Australia
11521.0,jokes,Sam 'jokes' Molan,Australia
9094.0,exe,Nathan 'exe' Stanmore,Australia
7964.0,cadian,Casper 'cadiaN' Møller,Denmark
10994.0,stavn,Martin 'stavn' Lund,Denmark
17956.0,jabbi,Jakob 'jabbi' Nygaard,Denmark
14148.0,sjuush,Rasmus 'sjuush' Beck,Denmark
12018.0,teses,René 'TeSeS' Madsen,Denmark
20054.0,rafaxf,Rafael 'rafaxF' Faria,Portugal
20827.0,linko,José 'Linko' Duro,Portugal
20750.0,p3r3iira,David 'P3R3IIRA' Pereira,Portugal
23141.0,seabraez,João 'seabraez' Seabra,Portugal
22807.0,aragornn,António 'aragornN' Barbosa,Portugal
8576.0,zoree,Lasse 'ZOREE' Uronen,Finland
20430.0,alpha,Daniil 'alpha' Demin,Russia
20402.0,synyx,Daniil 'synyx' Mazur,Ukraine
20968.0,soulfly,Caner 'soulfly' Kesici,Turkey
11271.0,smooya,Owen 'smooya' Butterfield,United Kingdom
17803.0,fear,Rodion 'fear' Smyk,Ukraine
23047.0,sdaim,Daniil 'Sdaim' Tupov,Ukraine
21499.0,ykis,Elmeri 'ykis' Lind,Finland
15750.0,welho,Miika 'Welho' Mäki-Hoimela,Finland
17644.0,p12,Panu 'p12' Schutschkoff,Finland
23501.0,monoxx,Timo 'Monoxx' Irmasto,Finland
23502.0,kollo,Kosti 'Kollo' Kallioniemi,Finland
16435.0,capsen,Lukáš 'capseN' Koláčný,Czech Republic
15107.0,leckr,Michal 'leckr' Kadlíček,Czech Republic
20229.0,moriisko,Josef 'MoriiSko' Maurenc,Czech Republic
16432.0,manguss,Robert 'manguss' Kasper,Czech Republic
14965.0,system,Tomáš 'SYSTEM' Zemko,Slovakia
13013.0,seziwana,Dave 'seziwana' Schrage,United States
19857.0,caustic,Max 'caustic' Gibson,United States
20273.0,cajun,Andrew 'CAJUN' Guidroz,United States
20784.0,sam,Sam 'sam' Donaldson,United States
21453.0,k4mr0,Kameron 'K4mr0' Bouma,United States
16318.0,bew,Brandon 'bew' Roberts,United States
22467.0,datet,Kirill 'datet' Turkov,Russia
23476.0,elocurse,Evgenii 'elocurse' Kuznetsov,Russia
23477.0,reyoz,Nikita 'reyoz' Rolzing,Russia
23478.0,twizell,Dmitry 'Twizell' Rygin,Russia
23479.0,middlesex,Daniil 'middlesex' Tyagneryadnov,Russia
22043.0,mms,Marco 'MMS' Salomone,United Kingdom
20655.0,reegan,Reegan 'ReegaN' Ward,United Kingdom
22136.0,zodi,Rasmus 'zodi' Frølich,Denmark
20190.0,ifan,Arkadiusz 'ifan' Dabkowski,Poland
21371.0,awayken,Slaven 'AwaykeN' Lyubenov,Bulgaria
8265.0,alexsomfan,Alexander 'alexsomfan' Nielsen,Denmark
10004.0,enanoks,Alfredo 'enanoks' Alvarez,Spain
10554.0,nmt,Aaron 'nmt' Awad,Spain
15744.0,ar4gorn,Miguel 'Ar4gorN' Marrufo,Spain
23499.0,vinice,Adinseg 'vinice' Rodríguez,Spain
23500.0,ruby,Germán 'Ruby' Semitiel		,Spain
21530.0,goyo007,Guillermo 'GOYO007' Castilla,Spain
21079.0,rafex78,Rafael 'Rafex78 ' Pedrajas Mendoza,Spain
21655.0,taero,Enrique 'taero' Romero Arellano,Spain
21081.0,ag3ntk,Javier 'Ag3NtK' Pedrajas Mendoza,Spain
